timestamp,co2_concentration,temperature,humidity,pressure,wind_speed
2020-01-01 22:50:00,426.0259,13.169436,67.540924,1013.7159,3.8455982
2020-01-01 23:00:00,425.3543,11.746796,74.86523,1013.6575,3.8318267
2020-01-01 23:10:00,427.0123,13.882825,72.74639,1013.8602,3.8365924
2020-01-01 23:20:00,427.83905,13.780624,71.74554,1013.6205,3.6322684
2020-01-01 23:30:00,426.05948,14.167676,71.54992,1013.3562,3.547316
2020-01-01 23:40:00,429.36847,14.488368,72.48554,1013.0371,3.432196
2020-01-01 23:50:00,428.13788,14.842423,70.48732,1013.04443,2.9777164
2020-01-02 00:00:00,429.1413,15.159707,72.08096,1012.92786,3.0445242
2020-01-02 00:10:00,428.12344,15.169498,72.31969,1012.9006,3.28198
2020-01-02 00:20:00,430.12137,14.7464285,72.22594,1012.8657,3.515529
2020-01-02 00:30:00,428.43018,15.989752,75.21023,1013.30963,3.1868007
2020-01-02 00:40:00,424.52704,15.98732,73.20076,1012.4471,3.9028604
2020-01-02 00:50:00,427.04422,17.271599,75.04206,1012.8104,3.7330768
2020-01-02 01:00:00,428.04102,16.926168,76.44325,1012.8366,4.2604575
2020-01-02 01:10:00,431.4251,17.447384,76.03732,1012.53564,4.4278636
2020-01-02 01:20:00,427.45132,17.311357,77.40799,1012.7432,4.172833
2020-01-02 01:30:00,431.76465,17.806156,74.48989,1012.19946,4.604011
2020-01-02 01:40:00,429.23273,18.37518,75.85459,1012.6057,4.6638646
2020-01-02 01:50:00,431.21118,17.951302,73.681046,1012.44763,4.6575036
2020-01-02 02:00:00,429.22333,19.150343,73.00257,1012.15704,4.481616
2020-01-02 02:10:00,428.8945,19.245361,75.62144,1011.9238,4.7633004
2020-01-02 02:20:00,426.99326,18.995752,75.60144,1011.6725,4.814129
2020-01-02 02:30:00,428.49457,18.670975,74.498,1012.1227,4.7959986
2020-01-02 02:40:00,428.8142,20.398827,76.19544,1012.4797,4.955555
2020-01-02 02:50:00,428.41345,20.25593,73.56533,1012.13885,5.200213
2020-01-02 03:00:00,431.26385,20.39185,71.98241,1011.73846,5.1781106
2020-01-02 03:10:00,429.80972,20.780142,72.11087,1012.01776,4.749025
2020-01-02 03:20:00,429.41962,22.036594,74.31554,1011.59106,4.8525844
2020-01-02 03:30:00,430.03415,21.321926,75.19788,1011.7395,4.8723984
2020-01-02 03:40:00,431.69623,21.596525,76.26699,1012.0289,4.8670964
2020-01-02 03:50:00,429.23315,21.003595,74.55557,1011.56464,4.273023
2020-01-02 04:00:00,430.22635,22.751873,72.25344,1011.4816,5.115155
2020-01-02 04:10:00,429.44788,22.55483,71.454544,1011.36755,4.607176
2020-01-02 04:20:00,427.9342,22.78393,68.890526,1011.23376,4.52636
2020-01-02 04:30:00,429.42914,22.414873,71.9289,1010.8669,4.711227
2020-01-02 04:40:00,429.65152,22.975868,75.08555,1011.3824,4.3568573
2020-01-02 04:50:00,430.35074,22.815208,71.209694,1011.3797,3.8584776
2020-01-02 05:00:00,431.39044,23.034,72.516266,1011.0141,3.6377044
2020-01-02 05:10:00,426.21045,22.734272,71.75876,1010.81793,4.3004146
2020-01-02 05:20:00,426.0162,22.141518,71.741104,1011.3736,3.53073
2020-01-02 05:30:00,431.92093,23.445986,71.95458,1010.9646,3.48447
2020-01-02 05:40:00,433.1607,22.002077,71.83956,1011.17004,3.314282
2020-01-02 05:50:00,429.98135,22.872417,68.70336,1011.2692,3.518449
2020-01-02 06:00:00,430.08603,22.89774,64.13288,1011.34796,3.1967652
2020-01-02 06:10:00,429.79184,22.470955,69.70846,1010.97736,3.191158
2020-01-02 06:20:00,427.05618,23.27612,67.61929,1010.55225,3.5914583
2020-01-02 06:30:00,427.93753,22.831394,66.9666,1010.90686,3.6580193
2020-01-02 06:40:00,428.47134,22.660028,66.47137,1010.79175,3.5633764
2020-01-02 06:50:00,431.49356,23.07029,64.40877,1010.39185,3.73332
2020-01-02 07:00:00,432.9721,22.489117,61.8187,1010.84247,4.238266
2020-01-02 07:10:00,426.9955,23.324226,62.99198,1010.8619,4.440752
2020-01-02 07:20:00,428.12238,22.693268,65.96997,1010.4747,4.650587
2020-01-02 07:30:00,428.26642,22.15387,62.841328,1010.74567,4.4992485
2020-01-02 07:40:00,429.78592,21.27833,62.51979,1010.64294,4.7007465
2020-01-02 07:50:00,428.57147,21.44221,61.308807,1010.43494,4.5252323
2020-01-02 08:00:00,430.72357,22.471619,62.88963,1010.7712,4.8446918
2020-01-02 08:10:00,430.22577,21.72183,58.547104,1009.4948,4.890057
2020-01-02 08:20:00,430.45084,21.411654,60.222027,1010.12,4.9050236
2020-01-02 08:30:00,429.6532,22.168453,58.09877,1010.2458,4.9393535
2020-01-02 08:40:00,429.38657,20.48703,60.275414,1010.279,4.988631
2020-01-02 08:50:00,429.3413,20.60539,55.74193,1009.8688,5.098544
2020-01-02 09:00:00,430.0135,20.42056,60.706345,1010.19574,4.894533
2020-01-02 09:10:00,430.89587,20.697891,57.56062,1010.0513,5.0698867
2020-01-02 09:20:00,427.45123,19.810534,58.4513,1010.3356,4.8268266
2020-01-02 09:30:00,426.36215,19.563383,56.43578,1010.26996,5.3244944
2020-01-02 09:40:00,428.7779,18.786037,51.8902,1009.82367,4.8797464
2020-01-02 09:50:00,427.64053,19.66307,54.58685,1010.0992,4.915149
2020-01-02 10:00:00,429.8421,19.40307,54.591362,1010.26953,4.7763357
2020-01-02 10:10:00,428.8965,18.455801,54.36396,1010.3252,5.087398
2020-01-02 10:20:00,427.2724,18.462616,52.279655,1010.1023,4.434779
2020-01-02 10:30:00,424.69763,17.415144,54.30352,1010.2812,4.066515
2020-01-02 10:40:00,427.3439,17.500254,49.875935,1009.8068,4.158166
2020-01-02 10:50:00,427.80002,18.094622,50.365665,1009.6282,4.1834335
2020-01-02 11:00:00,425.69034,17.138418,51.87621,1010.02405,4.0427833
2020-01-02 11:10:00,430.428,17.886698,48.464287,1009.9144,3.4199853
2020-01-02 11:20:00,426.97647,15.995589,46.42135,1010.1134,3.8847506
2020-01-02 11:30:00,427.1411,16.334352,53.186295,1010.02185,3.3492782
2020-01-02 11:40:00,426.18405,15.599493,49.58413,1010.0178,3.2162454
2020-01-02 11:50:00,427.21463,15.631864,45.05103,1009.7676,3.2471435
2020-01-02 12:00:00,429.85513,14.996394,48.84011,1009.7888,3.1661093
2020-01-02 12:10:00,427.7333,14.370446,47.226097,1009.25323,3.110876
2020-01-02 12:20:00,424.47766,13.868946,46.378212,1010.0011,3.327605
2020-01-02 12:30:00,426.9829,15.488809,45.90797,1011.0556,3.3235793
2020-01-02 12:40:00,426.94067,13.572142,46.65141,1009.9007,3.4308376
2020-01-02 12:50:00,426.00842,12.260153,47.90483,1010.1157,3.698937
2020-01-02 13:00:00,425.14944,12.605147,45.43451,1009.76166,4.4133277
2020-01-02 13:10:00,426.0501,12.933373,46.15309,1009.86456,4.1259475
2020-01-02 13:20:00,425.40598,12.013835,46.818073,1010.199,4.453078
2020-01-02 13:30:00,427.48868,12.618755,46.705963,1010.6501,4.3480387
2020-01-02 13:40:00,425.54633,12.120253,43.710938,1010.0162,4.4960766
2020-01-02 13:50:00,423.67978,11.229842,43.29288,1010.12054,4.3552775
2020-01-02 14:00:00,426.45438,10.763892,44.436905,1010.59546,4.781134
2020-01-02 14:10:00,423.50388,10.199203,43.103996,1010.2612,4.7353067
2020-01-02 14:20:00,426.8842,10.061405,41.769257,1009.91785,4.5955048
2020-01-02 14:30:00,421.6888,9.393337,45.797997,1010.44385,5.105947
2020-01-02 14:40:00,426.26273,10.459897,47.347336,1010.4246,4.9080544
2020-01-02 14:50:00,425.9494,10.390629,45.80342,1009.6995,4.7572002
2020-01-02 15:00:00,427.33124,8.715076,43.537918,1010.27905,4.81596
2020-01-02 15:10:00,424.63626,8.51094,39.809803,1010.1453,5.0877404
2020-01-02 15:20:00,425.28268,7.9873886,45.843056,1010.1587,4.831506
2020-01-02 15:30:00,424.54285,8.171247,46.10211,1010.3184,4.4771686
2020-01-02 15:40:00,426.34634,6.8936152,43.01923,1010.58575,5.220352
2020-01-02 15:50:00,426.29654,7.681729,49.34365,1010.1805,4.5108027
2020-01-02 16:00:00,423.10178,8.720255,48.41097,1010.39624,4.8366027
2020-01-02 16:10:00,425.3845,7.731077,47.503006,1010.4405,4.7570357
2020-01-02 16:20:00,423.34012,8.17683,50.055145,1010.3856,4.815255
2020-01-02 16:30:00,424.2866,7.364479,46.69129,1010.23224,4.306601
2020-01-02 16:40:00,422.51218,8.362793,49.272045,1010.8031,4.2089615
2020-01-02 16:50:00,425.13928,7.4698734,48.435402,1010.14105,4.3895526
2020-01-02 17:00:00,425.37842,7.081592,49.22579,1010.31506,4.216828
2020-01-02 17:10:00,423.62964,8.465844,54.718372,1010.4924,4.073578
2020-01-02 17:20:00,425.0374,6.959302,51.492966,1010.90405,3.7338088
2020-01-02 17:30:00,425.66656,6.4578295,47.57032,1010.5722,3.54053
2020-01-02 17:40:00,426.75824,7.1313972,50.14318,1011.17883,3.397864
2020-01-02 17:50:00,423.68845,6.988197,53.26465,1010.766,3.4700973
2020-01-02 18:00:00,423.15436,7.533162,48.943447,1010.62006,2.8241518
2020-01-02 18:10:00,424.16006,6.5467973,50.431553,1011.2021,2.9744809
2020-01-02 18:20:00,424.92975,7.432801,51.197414,1010.99713,3.5693436
2020-01-02 18:30:00,429.49658,7.4948153,53.092518,1011.1478,3.5462763
2020-01-02 18:40:00,424.21857,6.7876945,56.420986,1011.1744,3.5862114
2020-01-02 18:50:00,423.20175,7.271254,56.3536,1011.27875,3.913946
2020-01-02 19:00:00,424.85748,6.8572173,55.94876,1010.716,4.0883536
2020-01-02 19:10:00,421.64185,8.543168,56.96336,1010.77924,4.344268
2020-01-02 19:20:00,423.3926,7.130389,59.27855,1011.30493,4.3653064
2020-01-02 19:30:00,426.5977,7.3824267,54.567135,1011.7319,4.471219
2020-01-02 19:40:00,421.611,7.2166185,58.14608,1011.7768,5.1440983
2020-01-02 19:50:00,425.39825,7.7308526,59.477695,1011.31537,4.6094003
2020-01-02 20:00:00,421.79202,8.068859,58.83514,1011.294,4.3981376
2020-01-02 20:10:00,426.52734,8.636763,58.808445,1011.3021,4.779493
2020-01-02 20:20:00,428.4753,8.141541,63.077656,1011.33777,4.8918066
2020-01-02 20:30:00,425.28253,8.5602865,61.285107,1011.72437,5.008951
2020-01-02 20:40:00,424.21667,8.1634,64.34091,1011.4337,5.002816
2020-01-02 20:50:00,423.73557,8.68808,64.91562,1012.03186,5.1574416
2020-01-02 21:00:00,424.69714,10.721049,61.85224,1011.82745,5.0807753
2020-01-02 21:10:00,423.30853,10.1159,63.76587,1012.19464,5.116804
2020-01-02 21:20:00,423.2062,9.466987,63.783356,1011.84204,4.894865
2020-01-02 21:30:00,426.07867,9.46121,64.75936,1011.9273,5.054548
2020-01-02 21:40:00,426.94037,9.923597,64.721725,1012.1469,4.9484167
2020-01-02 21:50:00,425.44342,10.690758,63.77127,1012.57166,4.746041
2020-01-02 22:00:00,423.9701,11.017364,62.46726,1012.2709,4.698406
2020-01-02 22:10:00,424.6308,10.933831,64.36752,1012.37195,4.934723
2020-01-02 22:20:00,426.72482,10.975767,67.40558,1012.73,4.6249504
2020-01-02 22:30:00,428.82773,12.649722,70.04616,1012.67346,4.3759933
2020-01-02 22:40:00,426.43436,12.489681,66.77761,1012.09564,4.1533914
2020-01-02 22:50:00,426.34537,12.407069,69.35087,1012.71576,4.162334
2020-01-02 23:00:00,427.5528,12.819117,70.743515,1013.2297,3.723898
2020-01-02 23:10:00,427.85147,13.003717,69.90441,1012.72705,3.9743533
2020-01-02 23:20:00,427.7227,12.142792,68.00526,1012.8924,3.3806581
2020-01-02 23:30:00,429.3007,14.013621,70.31772,1012.92206,3.356265
2020-01-02 23:40:00,427.5708,13.767482,72.570114,1012.25037,3.024793
2020-01-02 23:50:00,427.2778,14.149703,72.21608,1012.91595,3.3934085
2020-01-03 00:00:00,425.9668,14.679869,75.49049,1012.702,2.4355128
2020-01-03 00:10:00,429.42075,15.715106,77.10913,1012.7252,2.7833204
2020-01-03 00:20:00,427.22845,15.11198,76.80987,1013.76794,3.3187258
2020-01-03 00:30:00,427.58405,15.327069,73.28691,1013.4025,3.54902
2020-01-03 00:40:00,427.78616,16.709112,77.78334,1013.06506,3.5826476
2020-01-03 00:50:00,427.67322,17.108702,72.003006,1013.6159,4.050026
2020-01-03 01:00:00,426.49066,16.591085,75.08684,1012.8925,4.1511254
2020-01-03 01:10:00,430.69147,17.686846,75.6058,1013.0702,4.2732453
2020-01-03 01:20:00,428.9097,17.590345,74.37043,1013.8102,4.435241
2020-01-03 01:30:00,428.45477,18.212114,74.34433,1013.3741,4.357815
2020-01-03 01:40:00,428.0884,17.750465,74.706825,1013.74976,4.536863
2020-01-03 01:50:00,428.78067,19.110435,76.50227,1013.6336,4.944191
2020-01-03 02:00:00,428.39917,19.60163,75.4746,1013.7249,4.9668427
2020-01-03 02:10:00,428.06497,19.616934,75.80102,1014.08136,4.925368
2020-01-03 02:20:00,429.34125,19.86778,77.201775,1013.9248,4.7833705
2020-01-03 02:30:00,429.47583,17.983953,71.62533,1013.7765,5.1699553
2020-01-03 02:40:00,425.20413,20.272615,74.90448,1014.38354,4.9204545
2020-01-03 02:50:00,429.08728,20.391998,74.58016,1014.34106,4.777298
2020-01-03 03:00:00,429.01364,20.583332,71.11455,1014.01733,5.075695
2020-01-03 03:10:00,430.75674,20.58293,74.0197,1014.40063,5.439605
2020-01-03 03:20:00,426.2878,21.156038,73.698044,1014.7739,5.5101576
2020-01-03 03:30:00,430.78302,21.552885,72.16954,1013.87,4.9209127
2020-01-03 03:40:00,427.09656,21.421322,73.59533,1014.3542,5.0152144
2020-01-03 03:50:00,431.49683,21.515469,71.84028,1013.79126,4.566763
2020-01-03 04:00:00,428.88394,22.54308,72.093285,1014.8443,4.9825897
2020-01-03 04:10:00,429.87335,21.543404,74.36901,1014.81976,4.838407
2020-01-03 04:20:00,430.5874,22.76554,70.83124,1014.319,4.2545795
2020-01-03 04:30:00,429.25757,22.479443,69.55722,1014.08435,4.4305873
2020-01-03 04:40:00,430.2112,22.115389,73.34205,1014.5574,4.3989844
2020-01-03 04:50:00,429.65128,22.484745,73.269135,1014.3947,4.278177
2020-01-03 05:00:00,433.00687,22.26741,70.88336,1015.30963,3.9733438
2020-01-03 05:10:00,430.89407,23.1479,68.64437,1015.2276,3.8575072
2020-01-03 05:20:00,430.37796,23.052412,66.10932,1014.74603,4.082333
2020-01-03 05:30:00,427.68628,22.65316,68.06282,1015.029,3.4818866
2020-01-03 05:40:00,432.27023,22.418447,71.12034,1014.5821,3.5187745
2020-01-03 05:50:00,430.86835,23.143244,68.45555,1015.15344,3.311891
2020-01-03 06:00:00,430.57407,23.478693,70.936516,1015.06006,2.9198153
2020-01-03 06:10:00,428.71017,22.935467,66.18205,1015.3221,3.0732765
2020-01-03 06:20:00,427.16644,23.178734,64.85526,1015.1338,3.2085576
2020-01-03 06:30:00,430.23398,22.743546,62.486362,1015.3021,3.537835
2020-01-03 06:40:00,430.04926,22.912247,61.020775,1014.9351,3.9858
2020-01-03 06:50:00,429.5156,22.664726,59.594357,1015.1761,3.7386787
2020-01-03 07:00:00,427.83398,22.874428,60.814823,1015.19025,3.8714685
2020-01-03 07:10:00,429.5181,21.87485,66.7903,1015.7851,4.1334925
2020-01-03 07:20:00,427.77823,22.839636,64.69921,1016.135,4.221587
2020-01-03 07:30:00,429.71658,22.27607,62.357536,1015.4631,4.334287
2020-01-03 07:40:00,430.23322,22.429766,61.925823,1015.62,4.8656983
2020-01-03 07:50:00,432.52,21.925932,63.438362,1015.25256,4.9146166
2020-01-03 08:00:00,428.25284,22.088385,62.532566,1015.6098,4.589804
2020-01-03 08:10:00,430.63135,21.21085,58.212624,1015.5571,5.174289
2020-01-03 08:20:00,430.44144,22.147793,58.472958,1015.6299,5.258351
2020-01-03 08:30:00,429.88318,20.495054,56.66324,1015.0037,4.662813
2020-01-03 08:40:00,429.44772,20.608736,57.24783,1016.03784,5.193033
2020-01-03 08:50:00,430.49615,21.016052,59.639732,1016.0283,5.0977864
2020-01-03 09:00:00,428.7498,21.388275,56.630795,1016.13544,5.1248164
2020-01-03 09:10:00,429.00034,20.543785,55.27708,1015.42596,4.910297
2020-01-03 09:20:00,429.45804,20.018347,53.441696,1015.1739,4.7129517
2020-01-03 09:30:00,426.5896,19.157547,51.664593,1015.67883,4.922267
2020-01-03 09:40:00,430.20798,19.492973,57.221233,1016.0138,5.116236
2020-01-03 09:50:00,430.041,19.288458,51.925762,1015.70593,4.5632544
2020-01-03 10:00:00,427.13586,19.845284,52.033783,1015.9773,4.8275957
2020-01-03 10:10:00,430.4006,19.00505,54.682133,1016.2554,4.6869574
2020-01-03 10:20:00,426.9347,17.6164,55.116882,1016.03204,4.159715
2020-01-03 10:30:00,427.74756,19.074858,50.576244,1016.1833,4.5929427
